id,label,Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
ck08.2.1,pre-adv,-0.356585715,1,attacked,VBN,attacked,VBN,0.506381559,0.506381559,are
ck08.12.0,ref,0.866025404,1,once,RB,once,RB,0.508775923,0.508775923,are
ck08.12.1,pre-adv,0.089398031,0.866025404,once,RB,once,RB,0.508775923,0.508775923,are
ck08.14.0,ref,0.318576054,0.5,them,PRP,them,PRP,0.701568669,0.701568669,gives
ck08.14.1,dat-np-np,0.31021836,-0.5,fresh,JJ,host,NN,-1.503254446,0.301443272,gives
ck08.14.2,dat-np-np,0.269655738,0.5,them,PRP,them,PRP,0.701568669,0.701568669,gives
ck08.14.3,pre-adj2,0.318576054,0.5,them,PRP,them,PRP,0.701568669,0.701568669,gives
ck08.15.0,ref,0,0,for,IN,for,IN,-2.88295062,-2.88295062,asks
ck08.15.1,pre-adj2,0,0,for,IN,for,IN,-2.88295062,-2.88295062,asks
ck08.18.0,ref,0.137233643,0,the,DT,Such,DT,-4.972718629,-4.972718629,was
ck08.18.1,post-adj2,0.120680654,0,the,DT,Such,DT,-4.972718629,-4.972718629,was
ck08.25.0,ref,0.331544397,0,dreamed,VBN,dreamed,VBN,0.506381559,0.506381559,had
ck08.25.1,pre-adv,-0.392201556,1,dreamed,VBN,dreamed,VBN,0.506381559,0.506381559,had
ck08.30.0,ref,-0.269760315,1,the,DT,Rousseau,NNP,-4.972718629,-0.405923499,amused
ck08.30.1,pre-adv,-0.050486356,0.866025404,the,DT,Rousseau,NNP,-4.972718629,-0.405923499,amused
ck08.37.0,ref,-0.49280538,0,the,DT,ladies,NNS,-4.972718629,0.301443272,Cried
ck08.37.1,iquote,0,0,,,ladies,NNS,0,0.301443272,cried
ck08.54.0,ref,0.115954207,1,n't,RB,n't,RB,0.508775923,0.508775923,could
ck08.54.1,post-adj2,0.724713795,1,n't,RB,n't,RB,0.508775923,0.508775923,could
ck08.59.0,ref,-0.021446548,0,that,IN,that,IN,-2.88295062,-2.88295062,insisted
ck08.59.1,dat-np-np,-0.126362571,0,that,IN,that,IN,-2.88295062,-2.88295062,insisted
ck08.59.2,post-adv,0.014605839,0,that,IN,that,IN,-2.88295062,-2.88295062,insisted
ck08.65.0,ref,0.209732301,0,to,TO,to,TO,0.903833231,0.903833231,had
ck08.65.1,pre-adv,0.239225906,0,to,TO,to,TO,0.903833231,0.903833231,had
ck08.66.0,ref,0,0,,,he,PRP,0,0.701568669,said
ck08.66.1,quote,0,0,he,PRP,he,PRP,0.701568669,0.701568669,said
ck08.83.0,ref,0.059673632,0,screwed,VBN,screwed,VBN,0.506381559,0.506381559,were
ck08.83.1,post-adv,0.1,0,screwed,VBN,screwed,VBN,0.506381559,0.506381559,were
ck08.92.0,ref,0.166244515,0.5,not,RB,not,RB,0.508775923,0.508775923,had
ck08.92.1,post-adv,-0.6,0.5,not,RB,not,RB,0.508775923,0.508775923,had
ck08.93.0,ref,0.550782484,0,to,TO,to,TO,0.903833231,0.903833231,had
ck08.93.1,pre-adv,0.121029693,1,to,TO,to,TO,0.903833231,0.903833231,had
ck08.94.0,ref,-0.084816496,1,to,TO,to,TO,0.903833231,0.903833231,had
ck08.94.1,post-adv,0.082933148,0,to,TO,to,TO,0.903833231,0.903833231,had
ck08.94.2,pre-adv,-0.03225416,1,to,TO,to,TO,0.903833231,0.903833231,had
ck08.94.3,post-adj2,-0.008532847,1,to,TO,to,TO,0.903833231,0.903833231,had
ck08.101.0,ref,-0.500726336,0,why,WRB,that,DT,0.508775923,-4.972718629,was
ck08.101.1,pre-adv,-0.15991137,0,why,WRB,that,DT,0.508775923,-4.972718629,was
ck08.104.0,ref,0,0,,,They,PRP,0,0.701568669,cried
ck08.104.1,quote,0,0,they,PRP,they,PRP,0.701568669,0.701568669,cried
ck08.107.0,ref,0.866025404,0,out,RP,out,RP,0.903833231,0.903833231,pointed
ck08.107.1,quote,0,-0.866025404,they,PRP,they,PRP,0.701568669,0.701568669,pointed
ck08.108.0,ref,0.037062466,0,dressed,VBN,dressed,VBN,0.506381559,0.506381559,'m
ck08.108.1,post-adv,0,0,dressed,VBN,dressed,VBN,0.506381559,0.506381559,'m
ck08.114.0,ref,0,0,,,Rousseau,NNP,0,-0.405923499,said
ck08.114.1,pre-adj2,0,0,,,Rousseau,NNP,0,-0.405923499,said
ck08.114.2,quote,0,0,Rousseau,NNP,Rousseau,NNP,-0.405923499,-0.405923499,said
ck08.114.3,pre-adv,0,0,,,Rousseau,NNP,0,-0.405923499,said
ck08.122.0,ref,0.621417267,0,have,VB,have,VB,0.506381559,0.506381559,would
ck08.122.1,post-adv,0.008512565,0,as,RB,those,DT,0.508775923,-4.972718629,would
ck08.127.0,ref,0.481812056,0,like,VB,like,VB,0.506381559,0.506381559,should
ck08.127.1,pre-adv,0.098074886,1,like,VB,like,VB,0.506381559,0.506381559,should
ck08.128.0,ref,1,1,n't,RB,n't,RB,0.508775923,0.508775923,did
ck08.128.1,pre-adj2,1,1,n't,RB,n't,RB,0.508775923,0.508775923,did
ck08.132.0,ref,0.261624336,1,he,PRP,he,PRP,0.701568669,0.701568669,Could
ck08.132.1,post-adj2,-0.050636968,1,he,PRP,he,PRP,0.701568669,0.701568669,Could
ck09.1.0,ref,-0.320335413,0,the,DT,It,PRP,-4.972718629,0.701568669,was
ck09.1.1,post-adv,-0.548129484,0,the,DT,It,PRP,-4.972718629,0.701568669,was
ck09.5.0,ref,0.385025305,0.5,him,PRP,him,PRP,0.701568669,0.701568669,heard
ck09.5.1,post-adv,0.516518194,1,him,PRP,him,PRP,0.701568669,0.701568669,heard
ck09.5.2,post-adv,0.003031695,0.5,him,PRP,him,PRP,0.701568669,0.701568669,heard
ck09.8.0,ref,-0.50616747,1,observed,VBN,observed,VBN,0.506381559,0.506381559,have
ck09.8.1,pre-adv,-0.139088512,1,observed,VBN,observed,VBN,0.506381559,0.506381559,have
ck09.10.0,ref,0.127345083,0.1,him,PRP,him,PRP,0.701568669,0.701568669,saw
ck09.10.1,dat-np-np,0.0577281,0.1,him,PRP,him,PRP,0.701568669,0.701568669,saw
ck09.12.0,ref,-0.465466419,-0.866025404,down,IN,down,IN,-2.88295062,-2.88295062,came
ck09.12.1,post-adv,-0.621417267,-1,down,IN,down,IN,-2.88295062,-2.88295062,came
ck09.13.0,ref,-0.082801052,1,heard,VBN,heard,VBN,0.506381559,0.506381559,have
ck09.13.1,post-adj2,-0.095205704,1,heard,VBN,heard,VBN,0.506381559,0.506381559,have
ck09.14.0,ref,-0.124593114,0.5,them,PRP,them,PRP,0.701568669,0.701568669,respected
ck09.14.1,pre-adv,-0.164802191,0.4,them,PRP,them,PRP,0.701568669,0.701568669,respected
ck09.17.0,ref,-0.447006992,0.774596669,a,DT,I,PRP,-4.972718629,0.701568669,put
ck09.17.1,post-adv,0.079023274,0.866025404,a,DT,I,PRP,-4.972718629,0.701568669,put
ck09.19.0,ref,0.015962113,1,n't,RB,n't,RB,0.508775923,0.508775923,do
ck09.19.1,pre-adv,-0.004677843,1,n't,RB,n't,RB,0.508775923,0.508775923,do
ck09.19.2,post-adj2,0.01637245,1,n't,RB,n't,RB,0.508775923,0.508775923,do
ck09.23.0,ref,0.308338645,-1,our,PRP$,horse,NN,0.701568669,0.301443272,leaped
ck09.23.1,post-adv,0.071155072,-1,our,PRP$,horse,NN,0.701568669,0.301443272,leaped
ck09.26.0,ref,0.016527353,0,state,VB,state,VB,0.506381559,0.506381559,must
ck09.26.1,pre-adj2,0.01251136,0,state,VB,state,VB,0.506381559,0.506381559,must
ck09.26.2,pre-adv,-0.326994442,0,state,VB,state,VB,0.506381559,0.506381559,must
ck09.26.3,post-adj2,0.017763042,0,state,VB,state,VB,0.506381559,0.506381559,must
ck09.36.0,ref,0.072350574,1,already,RB,already,RB,0.508775923,0.508775923,had
ck09.36.1,post-adv,-0.5,1,already,RB,already,RB,0.508775923,0.508775923,had
ck09.41.0,ref,-0.073933925,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.41.1,pre-adv,-0.063337108,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.41.2,post-adj3,-0.075965523,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.41.3,post-adj3,-0.099320777,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.41.4,post-adj3,-0.087895068,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.41.5,post-adj3,-0.097289179,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.41.6,post-adj3,-0.085359633,1,squeezed,VBN,squeezed,VBN,0.506381559,0.506381559,had
ck09.46.0,ref,0.024393746,1,to,TO,to,TO,0.903833231,0.903833231,tumbled
ck09.46.1,post-adj2,-0.092492954,-1,in,IN,in,IN,-2.88295062,-2.88295062,tumbled
ck09.47.0,ref,0.100407155,1,sadly,RB,sadly,RB,0.508775923,0.508775923,mooed
ck09.47.1,post-adv,-0.4,1,sadly,RB,sadly,RB,0.508775923,0.508775923,mooed
ck09.48.0,ref,-0.03642847,1,taken,VBN,taken,VBN,0.506381559,0.506381559,had
ck09.48.1,pre-adv,-0.134653092,1,taken,VBN,taken,VBN,0.506381559,0.506381559,had
ck09.50.0,ref,-0.165260148,-1,that,IN,that,IN,-2.88295062,-2.88295062,know
ck09.50.1,post-adv,-0.163851431,-1,that,IN,that,IN,-2.88295062,-2.88295062,know
ck09.50.2,post-adj2,-0.183045204,-1,that,IN,that,IN,-2.88295062,-2.88295062,know
ck09.52.0,ref,-0.108441606,1,my,PRP$,I,PRP,0.701568669,0.701568669,reloaded
ck09.52.1,post-adv,1,0,my,PRP$,I,PRP,0.701568669,0.701568669,reloaded
ck09.56.0,ref,-0.019142355,1,n't,RB,n't,RB,0.508775923,0.508775923,did
ck09.56.1,post-adv,0.060953288,1,n't,RB,n't,RB,0.508775923,0.508775923,did
ck09.56.2,post-adj2,-0.071028212,1,n't,RB,n't,RB,0.508775923,0.508775923,did
ck09.57.0,ref,0.095662842,-1,that,IN,that,IN,-2.88295062,-2.88295062,said
ck09.57.1,pre-adv,0.07807029,-1,that,IN,that,IN,-2.88295062,-2.88295062,said
ck09.58.0,ref,0.037729098,-1,the,DT,we,PRP,-4.972718629,0.701568669,saw
ck09.58.1,post-adv,0.069316249,-1,as,IN,we,PRP,-2.88295062,0.701568669,saw
ck09.58.2,pre-adv,-0.012450947,0.5,the,DT,We,PRP,-4.972718629,0.701568669,saw
ck09.61.0,ref,-0.241229633,1,make,VB,make,VB,0.506381559,0.506381559,can
ck09.61.1,pre-adv,-0.190613411,0.5,make,VB,make,VB,0.506381559,0.506381559,can
ck09.63.0,ref,-0.124678081,1,to,TO,to,TO,0.903833231,0.903833231,decided
ck09.63.1,post-adv,-0.048101965,1,until,IN,Dover,NNP,-2.88295062,-0.405923499,decided
ck09.66.0,ref,0,0,,,I,PRP,0,0.701568669,said
ck09.66.1,quote,0,0,I,PRP,I,PRP,0.701568669,0.701568669,said
ck09.67.0,ref,0.042895741,0.866025404,east,RB,east,RB,0.508775923,0.508775923,ran
ck09.67.1,post-adv,0.294244943,1,east,RB,east,RB,0.508775923,0.508775923,ran
ck09.67.2,post-adj2,-0.029037117,0,for,IN,for,IN,-2.88295062,-2.88295062,ran
ck10.6.0,ref,-0.058976892,-1,down,IN,down,IN,-2.88295062,-2.88295062,marched
ck10.6.1,post-adj2,-0.038414067,-0.5,one,CD,morning,NN,-2.096477369,0.301443272,marched
ck10.11.0,ref,-0.227866358,1,the,DT,He,PRP,-4.972718629,0.701568669,finished
ck10.11.1,post-adv,-0.866025404,0,the,DT,he,PRP,-4.972718629,0.701568669,finished
ck10.12.0,ref,-0.559996642,-1,at,IN,at,IN,-2.88295062,-2.88295062,appeared
ck10.12.1,post-adv,-0.707467668,-1,at,IN,at,IN,-2.88295062,-2.88295062,appeared
ck10.12.2,pre-adv,-0.304087156,0,at,IN,at,IN,-2.88295062,-2.88295062,appeared
ck10.21.0,ref,-0.403822704,0,on,IN,on,IN,-2.88295062,-2.88295062,was
ck10.21.1,post-adv,-1,0,on,IN,on,IN,-2.88295062,-2.88295062,was
ck10.23.0,ref,0.033757979,1,we,PRP,we,PRP,0.701568669,0.701568669,can
ck10.23.1,post-adv,0.6,1,we,PRP,we,PRP,0.701568669,0.701568669,can
ck10.31.0,ref,0.110481439,0,be,VB,be,VB,0.506381559,0.506381559,can
ck10.31.1,post-adv,0.5,0,be,VB,be,VB,0.506381559,0.506381559,can
ck10.32.0,ref,0.265529122,0,carried,VBN,carried,VBN,0.506381559,0.506381559,was
ck10.32.1,post-adj2,0.330050218,0,carried,VBN,carried,VBN,0.506381559,0.506381559,was
ck10.35.0,ref,-0.173492822,0.866025404,painfully,RB,painfully,RB,0.508775923,0.508775923,raced
ck10.35.1,post-adv,0.4,1,painfully,RB,painfully,RB,0.508775923,0.508775923,raced
ck10.35.2,post-adj2,-0.240411482,0,into,IN,into,IN,-2.88295062,-2.88295062,raced
ck10.36.0,ref,0.052633396,0,died,VBN,died,VBN,0.506381559,0.506381559,had
ck10.36.1,post-adj3,-0.113577329,0,died,VBN,died,VBN,0.506381559,0.506381559,had
ck10.36.2,post-adj3,0.052633396,0,died,VBN,died,VBN,0.506381559,0.506381559,had
ck10.36.3,post-adj3,0.301949485,0,died,VBN,died,VBN,0.506381559,0.506381559,had
ck10.36.4,post-adj3,0.218844122,0,died,VBN,died,VBN,0.506381559,0.506381559,had
ck10.36.5,post-adj3,-0.196682692,0,died,VBN,died,VBN,0.506381559,0.506381559,had
ck10.37.0,ref,0.336257012,1,tried,VBN,tried,VBN,0.506381559,0.506381559,had
ck10.37.1,dat-np-np,0.217681435,1,tried,VBN,tried,VBN,0.506381559,0.506381559,had
ck10.38.0,ref,-0.510563962,0,taken,VBN,taken,VBN,0.506381559,0.506381559,had
ck10.38.1,post-adv,0.29931229,0,taken,VBN,taken,VBN,0.506381559,0.506381559,had
ck10.38.2,post-adj2,-0.536769899,0,taken,VBN,taken,VBN,0.506381559,0.506381559,had
ck10.41.0,ref,-0.093638218,0.866025404,still,RB,still,RB,0.508775923,0.508775923,was
ck10.41.1,post-adj2,-0.093638218,0.866025404,there,RB,there,RB,0.508775923,0.508775923,was
ck10.46.0,ref,-0.264820449,0,like,IN,like,IN,-2.88295062,-2.88295062,stood
ck10.46.1,post-adj2,-0.617914381,0,in,IN,in,IN,-2.88295062,-2.88295062,stood
ck10.47.0,ref,-0.166864549,1,the,DT,Snow,NN,-4.972718629,0.301443272,buried
ck10.47.1,post-adv,-0.422178281,1,the,DT,snow,NN,-4.972718629,0.301443272,buried
ck10.49.0,ref,-0.01644746,-1,at,IN,at,IN,-2.88295062,-2.88295062,slapped
ck10.49.1,post-adv,-0.195411494,-1,at,IN,at,IN,-2.88295062,-2.88295062,slapped
ck10.50.0,ref,0.009017576,1,recently,RB,recently,RB,0.508775923,0.508775923,had
ck10.50.1,dat-np-np,-0.072703178,1,recently,RB,recently,RB,0.508775923,0.508775923,had
ck10.51.0,ref,0,0,by,IN,by,IN,-2.88295062,-2.88295062,whisked
ck10.51.1,pre-adv,-0.057977104,0,by,IN,by,IN,-2.88295062,-2.88295062,whisked
ck10.57.0,ref,-0.319142061,1,a,DT,pigeon,NN,-4.972718629,0.301443272,lay
ck10.57.1,pre-adj2,-0.319142061,1,a,DT,pigeon,NN,-4.972718629,0.301443272,lay
ck10.57.2,post-adj2,-0.381462716,1,a,DT,pigeon,NN,-4.972718629,0.301443272,lay
ck10.60.0,ref,0.250314488,0.5,away,RB,away,RB,0.508775923,0.508775923,rolled
ck10.60.1,post-adj2,0.187735866,1,to,TO,to,TO,0.903833231,0.903833231,rolled
ck10.68.0,ref,0.040700239,-0.866025404,through,IN,through,IN,-2.88295062,-2.88295062,tore
ck10.68.1,post-adv,-0.117697977,0,through,IN,through,IN,-2.88295062,-2.88295062,tore
ck10.68.2,post-adj2,0.014471196,-0.866025404,like,IN,like,IN,-2.88295062,-2.88295062,tore
ck10.70.0,ref,0.091076511,1,regularly,RB,regularly,RB,0.508775923,0.508775923,came
ck10.70.1,post-adj2,-0.8196886,-1,from,IN,from,IN,-2.88295062,-2.88295062,came
ck10.77.0,ref,-0.33779863,1,in,RB,in,RB,0.508775923,0.508775923,poured
ck10.77.1,post-adv,-0.102228533,1,in,RB,in,RB,0.508775923,0.508775923,poured
ck10.84.0,ref,-0.253184842,0,behind,IN,behind,IN,-2.88295062,-2.88295062,burned
ck10.84.1,post-adv,-0.5,0,behind,IN,behind,IN,-2.88295062,-2.88295062,burned
ck10.85.0,ref,-0.414039336,1,not,RB,not,RB,0.508775923,0.508775923,would
ck10.85.1,pre-adv,0.538503438,1,not,RB,not,RB,0.508775923,0.508775923,would
ck10.85.2,post-adj2,-0.414039336,1,not,RB,not,RB,0.508775923,0.508775923,would
ck10.88.0,ref,0.360374985,0,until,IN,until,IN,-2.88295062,-2.88295062,grew
ck10.88.1,post-adv,0,0,,,tapping,NN,0,0.301443272,grew
ck10.99.0,ref,0.5,1,me,PRP,me,PRP,0.701568669,0.701568669,paid
ck10.99.1,dat-np-np,-0.8,-1,a,DT,just,RB,-4.972718629,0.508775923,paid
ck10.103.0,ref,-0.409329377,-1,the,DT,You,PRP,-4.972718629,0.701568669,know
ck10.103.1,pre-adv,0.22760916,-1,the,DT,You,PRP,-4.972718629,0.701568669,know
ck10.111.0,ref,0.345514875,0,unmasked,VBN,unmasked,VBN,0.506381559,0.506381559,had
ck10.111.1,post-adv,0.122678074,0,unmasked,VBN,unmasked,VBN,0.506381559,0.506381559,had
ck10.112.0,ref,0.446193182,1,refused,VBN,refused,VBN,0.506381559,0.506381559,had
ck10.112.1,post-adj2,0.146511194,1,refused,VBN,refused,VBN,0.506381559,0.506381559,had
ck10.114.0,ref,-1,0,at,IN,at,IN,-2.88295062,-2.88295062,said
ck10.114.1,quote,0.5,1,he,PRP,he,PRP,0.701568669,0.701568669,said
ck10.114.2,pre-adv,-1,0,at,IN,at,IN,-2.88295062,-2.88295062,said
ck10.117.0,ref,0.196470718,0,that,IN,that,IN,-2.88295062,-2.88295062,decrees
ck10.117.1,post-adv,0.151975879,0,that,IN,that,IN,-2.88295062,-2.88295062,decrees
ck10.118.0,ref,-0.071115501,0.4,always,RB,always,RB,0.508775923,0.508775923,was
ck10.118.1,post-adj2,-0.222235941,-0.8,with,IN,with,IN,-2.88295062,-2.88295062,was
ck10.122.0,ref,0.030057352,0,that,IN,that,IN,-2.88295062,-2.88295062,indicated
ck10.122.1,pre-adv,-0.083235743,0,that,IN,that,IN,-2.88295062,-2.88295062,indicated
ck10.122.2,pre-adv,0.09942047,0,that,IN,that,IN,-2.88295062,-2.88295062,indicated
ck10.125.0,ref,-0.632455532,0,a,DT,he,PRP,-4.972718629,0.701568669,had
ck10.125.1,pre-adv,-0.259026516,1,a,DT,he,PRP,-4.972718629,0.701568669,had
ck10.126.0,ref,0,0,him,PRP,him,PRP,0.701568669,0.701568669,circled
ck10.126.1,pre-adj2,0,0,him,PRP,him,PRP,0.701568669,0.701568669,circled
ck10.127.0,ref,0.090268972,1,to,TO,to,TO,0.903833231,0.903833231,wanted
ck10.127.1,pre-adv,0.180537944,1,to,TO,to,TO,0.903833231,0.903833231,wanted
ck10.138.0,ref,0.8,1,away,RB,away,RB,0.508775923,0.508775923,came
ck10.138.1,pre-adv,0.152497611,0.866025404,away,RB,away,RB,0.508775923,0.508775923,came
ck10.139.0,ref,0,0,him,PRP,him,PRP,0.701568669,0.701568669,struck
ck10.139.1,pre-adv,0.263523138,1,him,PRP,him,PRP,0.701568669,0.701568669,struck
ck10.142.0,ref,0.6,0,taught,VBN,taught,VBN,0.506381559,0.506381559,have
ck10.142.1,dat-np-np,-0.6,0,taught,VBN,taught,VBN,0.506381559,0.506381559,have
ck10.144.0,ref,0.20519567,1,him,PRP,him,PRP,0.701568669,0.701568669,pummeled
ck10.144.1,post-adv,0,0,him,PRP,him,PRP,0.701568669,0.701568669,pummeled
ck10.145.0,ref,0.003559282,0,and,CC,and,CC,0.067896977,0.067896977,slipped
ck10.145.1,post-adj2,-0.160167706,0,and,CC,and,CC,0.067896977,0.067896977,slipped
ck11.4.0,ref,0.075866085,-1,his,PRP$,Adam,NNP,0.701568669,-0.405923499,watched
ck11.4.1,post-adv,-0.015766409,-1,his,PRP$,Adam,NNP,0.701568669,-0.405923499,watched
ck11.4.2,pre-adv,0.107867211,-1,his,PRP$,Adam,NNP,0.701568669,-0.405923499,watched
ck11.11.0,ref,-0.314868809,0,what,WDT,He,PRP,-4.972718629,0.701568669,wondered
ck11.11.1,pre-adv,-0.106499744,0,what,WDT,He,PRP,-4.972718629,0.701568669,wondered
ck11.13.0,ref,-0.030402081,0,no,DT,there,EX,-4.972718629,0.903833231,was
ck11.13.1,post-adv,-0.06072823,0,no,DT,there,EX,-4.972718629,0.903833231,was
ck11.14.0,ref,0.195789002,0.5,nothing,NN,nothing,NN,0.301443272,0.301443272,was
ck11.14.1,post-adv,-0.5,-1,nothing,NN,nothing,NN,0.301443272,0.301443272,was
ck11.17.0,ref,0.218909946,1,he,PRP,he,PRP,0.701568669,0.701568669,was
ck11.17.1,post-adv,0.602670503,1,he,PRP,he,PRP,0.701568669,0.701568669,was
ck11.19.0,ref,0.049416621,1,out,RB,out,RB,0.508775923,0.508775923,looked
ck11.19.1,post-adj2,-0.148249863,-1,at,IN,at,IN,-2.88295062,-2.88295062,looked
ck11.23.0,ref,0.210818511,1,not,RB,not,RB,0.508775923,0.508775923,did
ck11.23.1,pre-adj2,0.210818511,1,not,RB,not,RB,0.508775923,0.508775923,did
ck11.30.0,ref,0.5,0,studied,VBN,studied,VBN,0.506381559,0.506381559,had
ck11.30.1,pre-adv,0.370496728,0,studied,VBN,studied,VBN,0.506381559,0.506381559,had
ck11.36.0,ref,0.173499075,0,that,IN,that,IN,-2.88295062,-2.88295062,thought
ck11.36.1,pre-adj2,0.173499075,0,that,IN,that,IN,-2.88295062,-2.88295062,thought
ck11.36.2,pre-adv,-0.201101201,0,that,IN,that,IN,-2.88295062,-2.88295062,thought
ck11.38.0,ref,0.193173753,1,tell,VB,tell,VB,0.506381559,0.506381559,Lemme
ck11.38.1,post-adv,0.204390293,1,tell,VB,tell,VB,0.506381559,0.506381559,Lemme
ck11.42.0,ref,-0.190269439,-1,the,DT,He,PRP,-4.972718629,0.701568669,saw
ck11.42.1,post-adj2,-0.205490994,-1,the,DT,He,PRP,-4.972718629,0.701568669,saw
ck11.46.0,ref,-0.110481439,0,the,DT,It,PRP,-4.972718629,0.701568669,gave
ck11.46.1,dat-np-np,-0.459678527,-1,a,DT,It,PRP,-4.972718629,0.701568669,gave
ck11.51.0,ref,0.150102442,1,his,PRP$,Adam,NNP,0.701568669,-0.405923499,watched
ck11.51.1,post-adv,1,0,his,PRP$,Adam,NNP,0.701568669,-0.405923499,watched
ck11.57.0,ref,0.666885929,1,straight,RB,straight,RB,0.508775923,0.508775923,stared
ck11.57.1,post-adj2,-0.872081599,-1,in,IN,in,IN,-2.88295062,-2.88295062,stared
ck11.59.0,ref,0.276779925,0.866025404,close,RB,close,RB,0.508775923,0.508775923,was
ck11.59.1,post-adj2,0.276779925,0.866025404,now,RB,now,RB,0.508775923,0.508775923,was
ck11.65.0,ref,-0.321531061,1,her,PRP,her,PRP,0.701568669,0.701568669,recognized
ck11.65.1,post-adv,0,0,her,PRP,her,PRP,0.701568669,0.701568669,recognized
ck11.70.0,ref,0.460493271,0,that,IN,that,IN,-2.88295062,-2.88295062,saw
ck11.70.1,post-adj2,0.460493271,0,that,IN,that,IN,-2.88295062,-2.88295062,saw
ck11.73.0,ref,0.204227725,0.5,crazily,RB,crazily,RB,0.508775923,0.508775923,ran
ck11.73.1,post-adj2,0.15539066,-0.5,in,IN,in,IN,-2.88295062,-2.88295062,ran
ck11.78.0,ref,0.238622507,0,trapped,VBN,trapped,VBN,0.506381559,0.506381559,felt
ck11.78.1,post-adj2,0.238622507,0,trapped,VBN,trapped,VBN,0.506381559,0.506381559,felt
ck11.83.0,ref,-0.6,0,up,IN,up,IN,-2.88295062,-2.88295062,moved
ck11.83.1,pre-adv,0.124468442,-1,up,IN,up,IN,-2.88295062,-2.88295062,moved
ck11.84.0,ref,-0.089767346,0,consign,VB,consign,VB,0.506381559,0.506381559,would
ck11.84.1,post-adv,0.047431654,0,while,IN,He,PRP,-2.88295062,0.701568669,would
ck11.88.0,ref,0.718184846,-1,voices,NNS,voices,NNS,0.301443272,0.301443272,heard
ck11.88.1,pre-adj2,0.718184846,-1,voices,NNS,voices,NNS,0.301443272,0.301443272,heard
ck11.95.0,ref,-0.408274063,0,left,VBN,left,VBN,0.506381559,0.506381559,had
ck11.95.1,post-adj2,-0.37616262,0,left,VBN,left,VBN,0.506381559,0.506381559,had
ck11.96.0,ref,-0.073146803,0,crossed,VBN,crossed,VBN,0.506381559,0.506381559,had
ck11.96.1,post-adj2,-0.171894987,0,crossed,VBN,crossed,VBN,0.506381559,0.506381559,had
ck11.99.0,ref,-0.545714102,-1,that,DT,What,WP,-4.972718629,0.701568669,had
ck11.99.1,post-adv,-0.630656224,-1,that,DT,man,NN,-4.972718629,0.301443272,had
ck11.102.0,ref,-0.029103426,0,of,IN,of,IN,-2.88295062,-2.88295062,thought
ck11.102.1,post-adv,-0.329397868,0,of,IN,of,IN,-2.88295062,-2.88295062,thought
ck11.116.0,ref,0,0,softly,RB,softly,RB,0.508775923,0.508775923,asked
ck11.116.1,dat-np-np,0,0,softly,RB,softly,RB,0.508775923,0.508775923,asked
ck11.130.0,ref,-0.7516394,-1,the,DT,It,PRP,-4.972718629,0.701568669,is
ck11.130.1,dat-np-np,-0.852388967,-1,the,DT,It,PRP,-4.972718629,0.701568669,is
ck11.134.0,ref,-0.472353593,0,so,RB,it,PRP,0.508775923,0.701568669,was
ck11.134.1,post-adv,-0.079475366,0,so,RB,it,PRP,0.508775923,0.701568669,was
ck11.135.0,ref,0.28231336,0,to,TO,to,TO,0.903833231,0.903833231,Had
ck11.135.1,post-adv,-0.096913542,0,to,TO,to,TO,0.903833231,0.903833231,Had
ck12.2.0,ref,-0.513043059,0,at,IN,at,IN,-2.88295062,-2.88295062,were
ck12.2.1,post-adj2,-0.524196169,0,for,IN,for,IN,-2.88295062,-2.88295062,were
ck12.6.0,ref,0,0,,,he,PRP,0,0.701568669,said
ck12.6.1,quote,0,0,he,PRP,he,PRP,0.701568669,0.701568669,said
ck12.7.0,ref,0.8,1,her,PRP,he,PRP,0.701568669,0.701568669,shoved
ck12.7.1,pre-adj2,0.8,1,her,PRP,he,PRP,0.701568669,0.701568669,shoved
ck12.15.0,ref,0.257775163,-1,short-lived,JJ,short-lived,JJ,-1.503254446,-1.503254446,was
ck12.15.1,post-adv,0.112970742,-1,short-lived,JJ,short-lived,JJ,-1.503254446,-1.503254446,was
ck12.21.0,ref,0,0,,,Andrus,NNP,0,-0.405923499,said
ck12.21.1,quote,0,0,Andrus,NNP,Andrus,NNP,-0.405923499,-0.405923499,said
ck12.30.0,ref,0.172287102,0,continue,VB,continue,VB,0.506381559,0.506381559,could
ck12.30.1,post-adj2,0.313249277,0,continue,VB,continue,VB,0.506381559,0.506381559,could
ck12.32.0,ref,-0.066969031,0,been,VBN,been,VBN,0.506381559,0.506381559,had
ck12.32.1,post-adj2,-0.099709447,0,been,VBN,been,VBN,0.506381559,0.506381559,had
ck12.42.0,ref,-0.032753486,0.5,down,RP,down,RP,0.903833231,0.903833231,settled
ck12.42.1,dat-np-np,-0.032753486,0.5,down,RP,down,RP,0.903833231,0.903833231,settled
